ActivitySiteID,ActivityDescription,BookingStartTime,MaxBookees,Number_Booked,Price_INR,BookingEndDateTime,DynamicPrice
BRP,Body Attack 5.30 -6.30pm,17:30:00,0.186921147,1.253462473,0.187438174,25-04-2018,0.25
BRP,Body Attack 5.30 -6.30pm,17:30:00,0.186921147,1.253462473,0.187438174,02-05-2018,0.25
BRP,Body Attack 5.30 -6.30pm,17:30:00,0.186921147,0.937761171,0.187438174,16-05-2018,0.25
BRP,Body Attack 5.30 -6.30pm,17:30:00,0.186921147,1.569163775,0.187438174,23-05-2018,0.25
BRP,Body Attack 5.30 -6.30pm,17:30:00,0.186921147,1.884865078,0.187438174,30-05-2018,0.25
BRP,Body Attack 8.00-9.00pm,20:00:00,0.186921147,1.77963131,0.187438174,05-04-2018,0.28
BRP,Body Attack 8.00-9.00pm,20:00:00,0.186921147,1.674397543,0.187438174,12-04-2018,0.28
BRP,Body Attack 8.00-9.00pm,20:00:00,0.186921147,1.463930008,0.187438174,19-04-2018,0.28
BRP,Body Attack 8.00-9.00pm,20:00:00,0.186921147,1.463930008,0.187438174,26-04-2018,0.28
BRP,Body Attack 8.00-9.00pm,20:00:00,0.186921147,1.358696241,0.187438174,03-05-2018,0.28
BRP,Body Attack 8.00-9.00pm,20:00:00,0.186921147,1.569163775,0.187438174,10-05-2018,0.28
BRP,Body Attack 8.00-9.00pm,20:00:00,0.186921147,1.674397543,0.187438174,17-05-2018,0.28
BRP,Body Attack 8.00-9.00pm,20:00:00,0.186921147,1.463930008,0.187438174,24-05-2018,0.28
BRP,Body Attack 8.00-9.00pm,20:00:00,0.186921147,0.937761171,0.187438174,31-05-2018,0.28
BRP,Body Attack9.00-10.00am,09:00:00,0.186921147,1.77963131,0.187438174,07-04-2018,0.28
BRP,Body Attack9.00-10.00am,09:00:00,0.186921147,1.674397543,0.187438174,21-04-2018,0.28
BRP,Body Attack9.00-10.00am,09:00:00,0.186921147,1.674397543,0.187438174,28-04-2018,0.28
BRP,Body Attack9.00-10.00am,09:00:00,0.186921147,1.569163775,0.187438174,05-05-2018,0.28
BRP,Body Attack9.00-10.00am,09:00:00,0.186921147,1.77963131,0.187438174,12-05-2018,0.28
BRP,Body Attack9.00-10.00am,09:00:00,0.186921147,0.516826101,0.187438174,19-05-2018,0.28
BRP,Body Attack9.00-10.00am,09:00:00,0.186921147,1.77963131,0.187438174,26-05-2018,0.28
SBP,Body Balan 11.30-12.30pm,11:30:00,0.186921147,-0.325044039,0.819729613,01-04-2018,0.74
SBP,Body Balan 11.30-12.30pm,11:30:00,0.186921147,0.727293636,0.819729613,08-04-2018,0.98
SBP,Body Balan 11.30-12.30pm,11:30:00,0.186921147,-0.535511574,0.819729613,15-04-2018,0.74
SBP,Body Balan 11.30-12.30pm,11:30:00,0.186921147,-0.009342736,0.819729613,22-04-2018,0.74
SBP,Body Balan 11.30-12.30pm,11:30:00,0.186921147,0.095891031,0.819729613,29-04-2018,0.82
SBP,Body Balan 11.30-12.30pm,11:30:00,0.186921147,-1.061680411,0.819729613,06-05-2018,0.74
SBP,Body Balan 11.30-12.30pm,11:30:00,0.186921147,0.095891031,0.819729613,13-05-2018,0.82
SBP,Body Balan 11.30-12.30pm,11:30:00,0.186921147,-0.640745341,0.819729613,20-05-2018,0.74
SBP,Body Balan 11.30-12.30pm,11:30:00,0.186921147,-0.114576504,0.819729613,27-05-2018,0.74
SBP,Body Balance 11-12pm,11:00:00,0.186921147,-0.745979109,0.819729613,03-04-2018,0.74
SBP,Body Balance 11-12pm,11:00:00,0.186921147,-0.430277806,0.819729613,05-04-2018,0.74
SBP,Body Balance 11-12pm,11:00:00,0.186921147,-0.325044039,0.819729613,06-04-2018,0.74
SBP,Body Balance 11-12pm,11:00:00,0.186921147,-0.745979109,0.819729613,10-04-2018,0.74
SBP,Body Balance 11-12pm,11:00:00,0.186921147,-0.219810271,0.819729613,12-04-2018,0.74
SBP,Body Balance 11-12pm,11:00:00,0.186921147,-0.535511574,0.819729613,13-04-2018,0.74
SBP,Body Balance 11-12pm,11:00:00,0.186921147,-0.219810271,0.819729613,17-04-2018,0.74
SBP,Body Balance 11-12pm,11:00:00,0.186921147,-0.745979109,0.819729613,19-04-2018,0.74
SBP,Body Balance 11-12pm,11:00:00,0.186921147,-0.535511574,0.819729613,20-04-2018,0.74
SBP,Body Balance 11-12pm,11:00:00,0.186921147,0.201124798,0.819729613,24-04-2018,0.98
SBP,Body Balance 11-12pm,11:00:00,0.186921147,-0.114576504,0.819729613,26-04-2018,0.74
SBP,Body Balance 11-12pm,11:00:00,0.186921147,-0.325044039,0.819729613,27-04-2018,0.74
